Id,SalePrice
1831,175920.69749240647
1832,152737.10102649132
1833,162941.78852827978
1834,131073.10256050917
1835,163254.65314836727
1836,148701.44693916859
1837,89031.09332801678
1838,129987.8955632582
1839,90652.24534424687
1840,140091.40292230572
1841,133369.36819717783
1842,112185.93324521232
1843,123804.57037420587
1844,143657.18433707437
1845,155573.21032888422
1846,139542.1630386233
1847,169341.92826400156
1848,71167.46973477422
1849,118057.66526828353
1850,119845.3077977042
1851,157794.45804407645
1852,119642.98574413694
1853,131517.34299242386
1854,169925.43605258892
1855,162522.9362625906
1856,228051.5229778128
1857,126222.22581381332
1858,194314.19956275314
1859,152843.41390407362
1860,137470.89626211725
1861,151683.01597231888
1862,320353.2341190648
1863,320353.2341190648
1864,320353.2341190648
1865,283967.62771427585
1866,286890.4825892516
1867,234304.57024966876
1868,265383.8900165378
1869,195617.5052329592
1870,217563.35758986245
1871,234197.76112881984
1872,181176.49049000657
1873,217976.28879408853
1874,133601.49549524946
1875,201048.34815607945
1876,199417.8995080779
1877,202639.38652701725
1878,205293.27745342662
1879,122517.2382826454
1880,123259.60243399863
1881,214707.8941407583
1882,294880.69428204553
1883,223356.51569112032
1884,234014.38391109637
1885,230365.11871206344
1886,259727.47244680146
1887,197155.83526290886
1888,244551.20053651885
1889,180855.27991702114
1890,111253.29241667925
1891,160489.41030830005
1892,100848.86411194126
1893,129891.11631764905
1894,149400.2289524321
1895,141868.99145726985
1896,122719.69493639801
1897,120140.5382885433
1898,132157.06630286344
1899,122955.32956585847
1900,138774.668469662
1901,134218.80765883008
1902,130314.20029729596
1903,231854.81993668826
1904,120600.04422165272
1905,161563.55020406726
1906,136561.37577243574
1907,178165.63366240496
1908,144599.69015757422
1909,154812.09550714277
1910,154812.09550714277
1911,205358.18479249103
1912,249229.19114694183
1913,143025.14967743948
1914,80267.58554217276
1915,248479.3021777326
1916,65575.44310826166
1917,278661.14753996703
1918,137882.42350182607
1919,156249.74139492385
1920,162974.17034418465
1921,320078.40820931154
1922,279145.7877959156
1923,219509.11324229403
1924,194282.05616604275
1925,247769.22873356778
1926,312579.2864468921
1927,122373.55343600859
1928,140875.0297558636
1929,115365.28300164342
1930,154688.9983406222
1931,127812.36199494213
1932,147011.86762996897
1933,152452.77210128415
1934,187464.52069242898
1935,177671.87177392145
1936,188143.63641300495
1937,188869.94280955364
1938,154250.75247166114
1939,242493.91860546908
1940,207190.64609669088
1941,190043.23401838928
1942,190236.14107740507
1943,209042.26971765363
1944,331380.8918140101
1945,299300.2953981188
1946,152296.92722520998
1947,284866.4200358998
1948,151934.5210406107
1949,209626.38383411584
1950,177502.15917977868
1951,230307.67487949124
1952,209630.10690635873
1953,151640.45989435608
1954,230377.6928920129
1955,136267.20885834488
1956,301337.2708660086
1957,164387.42862868772
1958,303474.6775534524
1959,164081.13534411264
1960,106758.44585879592
1961,117688.74032390506
1962,138804.71273000256
1963,138303.68786201873
1964,137467.50400796667
1965,164476.35903370974
1966,161785.6097225825
1967,242862.75706217263
1968,329649.46567964245
1969,309562.08969140385
1970,406659.95930367615
1971,461320.8140531126
1972,350692.0733264767
1973,289391.3293048761
1974,311517.51228844613
1975,409939.9075053061
1976,238795.43987123875
1977,343923.46091421566
1978,351375.02007780725
1979,301773.38644578884
1980,199457.79473234998
1981,293887.5584855433
1982,222681.39279319788
1983,222681.39279319788
1984,216608.31257391575
1985,204149.91040958528
1986,213660.07002879368
1987,192658.50101966856
1988,186432.96091539194
1989,222969.98583912925
1990,245377.6142823202
1991,200280.151630596
1992,234953.4750646702
1993,200544.40072348595
1994,271707.9208750287
1995,215354.7381581428
1996,290054.9809265051
1997,325951.64270882984
1998,272279.6063393135
1999,251046.12380491366
2000,319722.692707466
2001,254609.22953883937
2002,215360.0524037723
2003,267506.7619454126
2004,268714.1489807072
2005,231972.39996473162
2006,225822.75140940634
2007,249514.36022108037
2008,190798.8456076204
2009,197780.11594065448
2010,219402.4871796476
2011,166319.1034841456
2012,187133.21276520242
2013,186436.2720624968
2014,189701.6223326951
2015,211936.06211511756
2016,195066.77092103212
2017,216321.40073749973
2018,119185.83383100422
2019,113509.02221183806
2020,117472.20330810595
2021,114332.91844143844
2022,162413.26041399053
2023,154596.86173137912
2024,265616.47163029655
2025,393126.6689315071
2026,190513.778024643
2027,167765.72584251166
2028,202652.9867563866
2029,185261.662210894
2030,270904.4786451573
2031,242683.94048669227
2032,252022.56262500136
2033,262457.98304930737
2034,197694.57774254854
2035,227539.39185036748
2036,236264.85686280887
2037,237989.8580252886
2038,391997.97070384555
2039,206496.77883030046
2040,391900.22228768317
2041,223906.4452992614
2042,230190.42264619685
2043,159337.46570687523
2044,176944.2635829716
2045,189773.84218108165
2046,149899.57990994563
2047,143314.53247456616
2048,117622.20473250537
2049,155344.60547924665
2050,195902.6654653542
2051,117420.73810717658
2052,123777.44769265129
2053,123501.67534058068
2054,94109.68728968318
2055,140779.96254012818
2056,128503.71142442804
2057,117042.40246509283
2058,191428.11851753292
2059,124648.56225445391
2060,137576.89688087846
2061,160900.1641525558
2062,121139.23198172753
2063,110561.59707819173
2064,121841.37624085392
2065,113606.97401870482
2066,173015.00156962988
2067,152808.87270425385
2068,156018.1873635321
2069,96681.39024476853
2070,110376.14454411807
2071,87728.67758953021
2072,120181.33236008606
2073,123909.20587477839
2074,165107.01203311322
2075,136813.86783610898
2076,109933.78521039941
2077,129081.4204376444
2078,120537.81148598372
2079,142311.80120197448
2080,129453.65101240983
2081,143332.59259025264
2082,156980.7372283654
2083,142734.66909284727
2084,109186.73148785529
2085,124805.51054778408
2086,165704.69974712946
2087,126960.47678894184
2088,112087.65622271123
2089,98438.60557749541
2090,132396.48895142006
2091,108327.33336987223
2092,123361.37831149228
2093,132565.7196723779
2094,130380.23944699846
2095,143922.55319474515
2096,95543.85476237029
2097,94628.98009292701
2098,133969.4776463929
2099,64960.34900591389
2100,110932.62746361403
2101,118582.87175430797
2102,150955.77815811505
2103,95995.45979725955
2104,163757.90233576403
2105,117161.66925060272
2106,74811.57471378155
2107,194513.80919079142
2108,117474.28968257937
2109,108329.58099468457
2110,110963.32630453522
2111,178200.0447683126
2112,139857.9351294924
2113,119035.12920740727
2114,118398.41806063992
2115,156182.98138140293
2116,102261.31583934343
2117,145410.11160531815
2118,138808.68325844128
2119,118169.26382236612
2120,110560.06778336405
2121,96886.66031432002
2122,99008.61817960729
2123,105069.87543282898
2124,196239.55852176386
2125,141747.2292046548
2126,144874.5189145641
2127,156120.10233354237
2128,137101.50006041376
2129,110135.52173147276
2130,155603.25793385957
2131,171859.97382112266
2132,112095.17906384126
2133,118849.15006829644
2134,127198.85605739465
2135,91681.43152427275
2136,90147.83209884459
2137,115246.70346847785
2138,123002.82668023491
2139,146775.9494777196
2140,121257.88981127969
2141,143657.18433707437
2142,124708.48749389754
2143,135072.59601636417
2144,107687.30323078996
2145,118199.04556751878
2146,139941.28769278678
2147,152191.64720629647
2148,124950.32250964345
2149,118900.1066428155
2150,191707.49506712073
2151,146895.16746342476
2152,131959.78511657333
2153,139384.60826635917
2154,119403.40888888852
2155,147080.31819540524
2156,283018.85736324184
2157,209672.31797598655
2158,254873.9645053213
2159,243508.68581034662
2160,200141.4415064064
2161,245654.97843901132
2162,347826.6685322016
2163,291498.65581826604
2164,226899.76507523865
2165,169864.45371177245
2166,133601.49549524946
2167,197224.14389392576
2168,198629.26974648226
2169,216209.7737207416
2170,229404.1345289782
2171,134389.6648871179
2172,128502.31789411638
2173,151853.6196271611
2174,258834.24126396314
2175,302603.3767357716
2176,255975.99886446955
2177,276144.43768384744
2178,251291.6995061295
2179,147970.9340194951
2180,203293.26771463096
2181,204180.94084026042
2182,215094.5364884446
2183,200488.39708899695
2184,125078.88619504166
2185,127061.00938740544
2186,147291.5294091741
2187,147313.91750733947
2188,161788.69363587923
2189,313763.4266297396
2190,109373.4564729774
2191,109373.4564729774
2192,96282.7011087594
2193,111517.74679708197
2194,118608.39025883183
2195,100547.7365042007
2196,110959.52923850562
2197,102263.26512375027
2198,150144.2274487512
2199,164149.43207381002
2200,131246.94822486944
2201,123429.98550270802
2202,176219.1765213151
2203,143402.06349203663
2204,150979.11611025687
2205,124634.04573615013
2206,132892.5098828096
2207,207046.5313099943
2208,215242.96685812355
2209,159491.54041937756
2210,144599.69015757422
2211,114383.33076721997
2212,127665.95291388678
2213,113997.6025725529
2214,152617.7647718455
2215,103173.37798440152
2216,163852.80179442716
2217,66235.72551188497
2218,94651.51987533979
2219,89690.33059142654
2220,87220.3599069653
2221,248479.3021777326
2222,218904.3771096614
2223,243087.28175540167
2224,225874.97788514604
2225,169916.31697829036
2226,150050.30663002477
2227,195061.70362462237
2228,238243.19165000884
2229,260105.06635672454
2230,163176.47693268827
2231,219493.23396292006
2232,175370.72215203196
2233,159694.36118385656
2234,227885.18772860098
2235,193526.97638162618
2236,255461.66001311425
2237,275226.0834058618
2238,192232.6791280116
2239,145068.29510185943
2240,162362.13782442932
2241,114886.06699052789
2242,126909.7417853049
2243,148084.19943506844
2244,110282.64726103483
2245,110282.64726103483
2246,128989.72998821177
2247,142393.2876865893
2248,120881.26855925308
2249,121661.01849715953
2250,124426.22102963248
2251,127486.69649064021
2252,169640.63011923592
2253,173708.623107309
2254,191314.42199342453
2255,196159.26695810212
2256,205920.4968844954
2257,240225.19931925484
2258,178794.9523893343
2259,187220.8314134947
2260,141085.63922022475
2261,197193.91413659652
2262,208639.9428464182
2263,336121.0069088897
2264,352816.9974962551
2265,141854.43160655716
2266,274364.12079682574
2267,303305.20602457266
2268,357307.0885129528
2269,160088.8633775434
2270,190112.20742635222
2271,200507.5883256454
2272,220657.84209055177
2273,154263.6441315544
2274,161023.5978604699
2275,149388.3881405007
2276,176945.25710841487
2277,189613.8342582706
2278,142269.7177382835
2279,119312.70438764628
2280,102926.88330887404
2281,173393.2939444074
2282,170903.32102011913
2283,143946.42028848865
2284,150368.49497181777
2285,162371.7005921753
2286,120652.90289222947
2287,294454.2701894605
2288,251559.192513886
2289,292819.91096879373
2290,395331.15281871817
2291,338392.005098556
2292,356511.0234966289
2293,381342.22493696405
2294,406598.15724295506
2295,390770.80762571056
2296,295878.84749510465
2297,290596.8085944016
2298,293029.70210756024
2299,386686.8041295277
2300,316144.43491898786
2301,263551.6129617599
2302,217275.46345057277
2303,253006.53052754165
2304,263511.5597080196
2305,173799.50929518283
2306,173799.50929518283
2307,177449.66953941408
2308,239650.3376416009
2309,270079.32351196377
2310,221297.20945294265
2311,200644.37634902273
2312,187230.07152089756
2313,188474.44409813767
2314,206591.2233986719
2315,186489.64021944624
2316,203430.54920253908
2317,175250.4757642466
2318,187749.65859855484
2319,207196.02847612524
2320,193461.0345179381
2321,239956.34821246477
2322,193997.91321192982
2323,182377.15341882495
2324,199220.3385978017
2325,211442.17442137652
2326,199881.27330547702
2327,242168.73382198598
2328,245255.34941430972
2329,195239.91955111647
2330,191459.86354199538
2331,327669.89254981454
2332,442908.76018739206
2333,332407.44276998064
2334,276700.4184569985
2335,285153.9775873333
2336,325020.17927444726
2337,201044.77749684564
2338,239520.76181033909
2339,237995.73082852963
2340,349283.72784600104
2341,212428.79977333706
2342,237465.48570533484
2343,209296.86977322306
2344,247281.8734937126
2345,263694.1889375199
2346,223178.62612888025
2347,197973.58653493234
2348,261188.55214512115
2349,172263.3358515904
2350,269273.24104598025
2351,243031.07549403392
2352,250776.13055140022
2353,257119.32147643718
2354,162640.7127627889
2355,185234.54709499417
2356,143084.17170520918
2357,208604.80126665658
2358,199128.40467609448
2359,156809.1233124599
2360,121526.49357558301
2361,123737.63058637096
2362,280026.17381368414
2363,126320.30774443496
2364,142113.20318013284
2365,223850.9895469921
2366,208424.6719647876
2367,240565.26952685424
2368,199142.88742722463
2369,239318.49857247222
2370,182206.6565350659
2371,187485.05855345933
2372,194569.30657785176
2373,281310.52517912927
2374,308015.88277386106
2375,224753.28720706867
2376,257206.29204035117
2377,303518.70594728674
2378,144336.20320743663
2379,224866.799920848
2380,141388.6745732394
2381,151666.20264586652
2382,192568.01278497325
2383,206612.4277466268
2384,244073.1394069261
2385,140397.10704254007
2386,136923.68753711937
2387,126185.98575090083
2388,115845.19698737514
2389,119886.83076700513
2390,126947.44697108335
2391,117510.0043003995
2392,114280.79887253989
2393,163485.54515750255
2394,137440.60079957062
2395,201297.5779941972
2396,153635.68874670716
2397,166135.85155717935
2398,106824.38878055934
2399,79732.93164715188
2400,79555.28833137229
2401,110127.0794360777
2402,122640.75393952454
2403,148160.65403885389
2404,133495.78800566925
2405,145789.902538986
2406,128707.63929768534
2407,117176.93624253769
2408,122068.97909999397
2409,124619.04137015766
2410,168928.57286649768
2411,114149.59019462232
2412,134245.83399919592
2413,125477.00646392407
2414,121925.81995510422
2415,142898.73445949517
2416,126927.98890062899
2417,131513.0169701154
2418,113855.82043941393
2419,125107.81354037678
2420,113444.8496133017
2421,128896.48946035879
2422,112181.94837527233
2423,99039.10795096519
2424,148747.8774692379
2425,223092.941357707
2426,102613.776792323
2427,112766.04540927368
2428,189068.12862150747
2429,114456.65600646829
2430,134674.81959795207
2431,124171.42557651667
2432,119775.42571575001
2433,124840.3733300559
2434,128922.27635549667
2435,135094.5918701541
2436,115933.11457625248
2437,113920.2255106754
2438,116797.3117477695
2439,103396.8191951809
2440,130812.96114408206
2441,104124.50117567585
2442,101423.25923422574
2443,113068.94531023278
2444,101360.91669564773
2445,89306.27825467345
2446,112130.6202110207
2447,182646.73637316257
2448,147470.28889364825
2449,107226.18904925132
2450,139062.62601851785
2451,120410.94399961914
2452,184292.34848504444
2453,102991.30586232294
2454,115902.14688809542
2455,106654.99427701239
2456,132941.0873384669
2457,120826.63853795973
2458,133618.85649812044
2459,105557.54696554484
2460,141555.24189806788
2461,122852.50906694803
2462,123281.0115131893
2463,115557.97366618167
2464,177070.73712066276
2465,131127.31570602747
2466,116967.57290829557
2467,150326.8982152369
2468,101692.8783404399
2469,103147.5163266607
2470,210537.8897421827
2471,200210.1863686091
2472,170136.75286583873
2473,116989.19998975188
2474,104277.14558594664
2475,213039.54362607098
2476,122483.50539871863
2477,119806.75558393968
2478,140670.52114276186
2479,107381.79410406864
2480,121118.67062874271
2481,122845.96350641982
2482,117851.92825513543
2483,117757.40495494042
2484,119217.00947989825
2485,117517.89106295092
2486,133062.3746186607
2487,181943.81330437705
2488,154167.5553121706
2489,144379.08579550695
2490,125100.11983676151
2491,100008.95797580462
2492,173846.8554599578
2493,127048.46833176575
2494,143782.89836189296
2495,109223.94831194216
2496,213036.03719638195
2497,161696.10794585242
2498,112284.29643498006
2499,102844.33055981208
2500,131017.14682720059
2501,129192.81021689253
2502,135518.84029116775
2503,103642.86824563745
2504,192885.71890650401
2505,235227.7176386508
2506,248737.66345641174
2507,293587.89682954946
2508,248737.66345641174
2509,212217.15760725687
2510,235209.07455903295
2511,192867.00622845496
2512,231334.8390312889
2513,223500.2845494533
2514,229561.2390075071
2515,135090.72758002073
2516,169195.0374689947
2517,133601.49549524946
2518,139652.83997382454
2519,232569.62451550944
2520,222294.78310769636
2521,219868.31108986735
2522,230919.00412663512
2523,120215.26262805317
2524,126709.37398632796
2525,126465.50587046925
2526,127830.90521753085
2527,122075.0037164026
2528,120025.46413184125
2529,118115.08513925697
2530,105666.29471682296
2531,217788.35067198254
2532,240830.2122457268
2533,223666.22196466697
2534,232514.24203568697
2535,319792.7514621562
2536,239742.19686817843
2537,217040.28840954637
2538,208636.508829663
2539,187595.49831252487
2540,176129.2276971726
2541,208966.42844960428
2542,167968.8922732499
2543,118928.272785061
2544,110115.15890975733
2545,117967.01368163944
2546,141538.20044997908
2547,143116.89071191652
2548,194651.05336928705
2549,160683.76508077537
2550,1036302.8227171446
2551,160489.41030830005
2552,116501.67187420056
2553,109373.4564729774
2554,120578.74045168106
2555,109854.03333223576
2556,95750.52142906887
2557,98988.29688019186
2558,180020.14278378466
2559,121342.40580112125
2560,128094.04943666476
2561,138547.22780464712
2562,134366.27822023994
2563,138007.80657945416
2564,169887.7018609025
2565,124104.28743565644
2566,123131.36573820421
2567,125166.93103390493
2568,161507.5925658706
2569,162152.83794246573
2570,145252.3403734831
2571,151762.57566422044
2572,186626.32287709758
2573,197675.0651340813
2574,334571.77992224204
2575,133315.50035311407
2576,128638.7212014285
2577,138159.7997433976
2578,96953.01229628791
2579,73714.04248324774
2580,132108.72440761683
2581,107193.31833890699
2582,106403.82269133726
2583,245617.64501580343
2584,158039.4601172766
2585,158071.4886328613
2586,200197.348224181
2587,197044.37315417617
2588,153175.08456205667
2589,141202.37215435997
2590,195768.34102674428
2591,205693.87967948202
2592,223802.24041842285
2593,240481.94976236692
2594,177556.12335819527
2595,216430.4567206665
2596,268324.05733394064
2597,179617.4195591833
2598,291780.90542410535
2599,331317.8991815811
2600,131352.8121592959
2601,148201.26571141847
2602,113915.53941175886
2603,109244.0014791653
2604,113094.65083739792
2605,115575.2347141995
2606,126421.70438697227
2607,160029.46748839214
2608,159337.67303143395
2609,146423.25821455006
2610,114948.86370899409
2611,130899.31360100296
2612,133606.24121263245
2613,120881.26855925308
2614,124340.0455950443
2615,144079.31051793808
2616,132212.64217171818
2617,154565.73835731868
2618,150628.12524083743
2619,207076.02585413138
2620,182403.85026424745
2621,190483.75510503064
2622,198255.39698496228
2623,284927.24114979064
2624,267285.96085926687
2625,339770.4105801095
2626,158925.68023198613
2627,198191.10601980155
2628,412271.3471971165
2629,569953.788169511
2630,369708.470171769
2631,448469.25936331396
2632,411843.125828932
2633,283205.79962649045
2634,312700.8553757581
2635,148148.911469578
2636,214371.2345387069
2637,162772.8167304501
2638,277282.96910786064
2639,190168.9375077211
2640,145019.43450794573
2641,105248.41870985196
2642,179035.50496021783
2643,143946.42028848865
2644,141009.53929823454
2645,140379.23414283374
2646,136447.7660069603
2647,143426.8362178608
2648,143840.62133947463
2649,139038.65722610528
2650,161201.63437183073
2651,165072.19745661563
2652,384867.17211170885
2653,243257.12165182593
2654,227791.2678042653
2655,298724.2569832161
2656,335830.76846834936
2657,322715.2227982768
2658,304206.0534822767
2659,320035.86463071936
2660,315474.63656485605
2661,290962.3264372718
2662,288709.44361339236
2663,269523.69526054047
2664,268958.9563692218
2665,281488.17855645006
2666,279544.7138663353
2667,183322.99459155148
2668,209038.8290790092
2669,175885.3446820403
2670,315973.4998934106
2671,209038.8290790092
2672,199972.4319853186
2673,207397.54525193438
2674,211597.69592774997
2675,184502.00737230564
2676,215294.59863860594
2677,209173.65422006184
2678,278673.33585233655
2679,269464.6491896843
2680,296795.42063262896
2681,412958.32334477047
2682,345639.4494595772
2683,503441.7863430336
2684,317797.0862840241
2685,351936.9033338675
2686,275226.0834058618
2687,249476.44027059028
2688,235535.21552396493
2689,217798.81601035906
2690,391726.99092229706
2691,200600.6810159219
2692,164428.6445126301
2693,201750.98626157254
2694,163803.27868332507
2695,222762.79138121894
2696,215103.66459643297
2697,203222.85705173574
2698,192385.9026351078
2699,170190.16335695534
2700,160425.90702056873
2701,168066.67355769544
2702,118920.29137095484
2703,177432.1551090133
2704,128470.99580343526
2705,120050.93438422351
2706,118247.93391499146
2707,116774.60573289389
2708,121725.99301627884
2709,116671.04375312854
2710,119134.44182554855
2711,277705.81313569087
2712,353961.7590984109
2713,183899.73000029539
2714,189752.3082011008
2715,184329.52406105667
2716,179280.3385788541
2717,217011.44021477227
2718,236500.48145912617
2719,132373.66912412603
2720,171873.66201357567
2721,124210.0352876137
2722,159340.50295460518
2723,135799.15518950307
2724,117798.20453169604
2725,123314.96403453984
2726,127680.98869935419
2727,164739.37377791936
2728,159824.27996710571
2729,140086.9771505212
2730,129190.51572016484
2731,113613.66523374428
2732,114808.38849267982
2733,138239.86491797498
